blockIndex,coinbaseReward,timestamp,difficulty,timeBetweenBlocks
14705,25600,1723852915009,42,1147
14706,25600,1723852918973,42,3964
14707,25600,1723852921072,42,2099
14708,25600,1723852923772,42,2700
14709,25600,1723852924598,42,826
14710,25600,1723852927053,42,2455
14711,25600,1723852931941,42,4888
14712,25600,1723852932462,42,521
14713,25600,1723852934536,42,2074
14714,25600,1723852938199,42,3663
14715,25600,1723852938733,42,534
14716,25600,1723852943292,42,4559
14717,25600,1723852943806,42,514
14718,25600,1723852945588,42,1782
14719,25600,1723852947357,42,1769
14720,25600,1723852949814,42,2457
14721,25600,1723852950963,42,1149
14722,25600,1723852952421,42,1458
14723,25600,1723852955758,42,3337
14724,25600,1723852959104,42,3346
14725,25600,1723852965229,42,6125
14726,25600,1723852966681,42,1452
14727,25600,1723852968778,42,2097
14728,25600,1723852969305,42,527
14729,25600,1723852970137,42,832
14730,25600,1723852970677,42,540
14731,25600,1723852977127,42,6450
14732,25600,1723852982639,42,5512
14733,25600,1723852983465,42,826
14734,25600,1723852984605,42,1140
14735,25600,1723852986067,42,1462
14736,25600,1723852988155,42,2088
14737,25600,1723852989604,42,1449
14738,25600,1723852993853,42,4249
14739,25600,1723852995306,42,1453
14740,25600,1723852995839,42,533
14741,25600,1723852996687,42,848
14742,25600,1723853001567,42,4880
14743,25600,1723853002730,42,1163
14744,25600,1723853005121,42,2391
14745,25600,1723853006603,42,1482
14746,25600,1723853007134,42,531
14747,25600,1723853008579,42,1445
14748,25600,1723853009405,42,826
14749,25600,1723853009930,42,525
14750,25600,1723853011104,42,1174
14751,25600,1723853011629,42,525
14752,25600,1723853013074,42,1445
14753,25600,1723853014856,42,1782
14754,25600,1723853017591,42,2735
14755,25600,1723853018413,42,822
14756,25600,1723853020790,42,2377
14757,25600,1723853021306,42,516
14758,25600,1723853022442,42,1136
14759,25600,1723853022959,42,517
14760,25600,1723853023803,42,844
14761,25600,1723853026206,42,2403
14762,25600,1723853026720,42,514
14763,25600,1723853029734,42,3014
14764,25600,1723853033071,42,3337
14765,25600,1723853034219,42,1148
14766,25600,1723853034734,42,515
14767,25600,1723853035261,42,527
14768,25600,1723853040160,42,4899
14769,25600,1723853041606,42,1446
14770,25600,1723853043094,42,1488
14771,25600,1723853045499,42,2405
14772,25600,1723853046324,42,825
14773,25600,1723853047469,42,1145
14774,25600,1723853048290,42,821
14775,25600,1723853049119,42,829
14776,25600,1723853050259,42,1140
14777,25600,1723853050790,42,531
14778,25600,1723853053796,42,3006
14779,25600,1723853054314,42,518
14780,25600,1723853055470,42,1156
14781,25600,1723853056936,42,1466
14782,25600,1723853063081,42,6145
14783,25600,1723853069496,42,6415
14784,25600,1723853070636,42,1140
14785,25600,1723853072428,42,1792
14786,25600,1723853073252,42,824
14787,25600,1723853075946,42,2694
14788,25600,1723853078344,42,2398
14789,25600,1723853082905,42,4561
14790,25600,1723853084708,42,1803
14791,25600,1723853085233,42,525
14792,25600,1723853086058,42,825
14793,25600,1723853087513,42,1455
14794,25600,1723853088338,42,825
14795,25600,1723853091037,42,2699
14796,25600,1723853093435,42,2398
14797,25600,1723853094262,42,827
14798,25600,1723853095722,42,1460
14799,25600,1723853096253,42,531
14800,25600,1723853098081,42,1828
14801,25600,1723853098594,42,513
14802,25600,1723853100984,42,2390
14803,25600,1723853104318,42,3334
14804,25600,1723853108888,42,4570
14805,25600,1723853109402,42,514
14806,25600,1723853110231,42,829
14807,25600,1723853111385,42,1154
14808,25600,1723853113767,42,2382
14809,25600,1723853117402,42,3635
14810,25600,1723853118264,42,862
14811,25600,1723853118818,42,554
14812,25600,1723853121524,42,2706
14813,25600,1723853122052,42,528
14814,25600,1723853122569,42,517
14815,25600,1723853123081,42,512
14816,25600,1723853123598,42,517
14817,25600,1723853124734,42,1136
14818,25600,1723853126495,42,1761
14819,25600,1723853127013,42,518
14820,25600,1723853130760,42,3747
14821,25600,1723853133463,42,2703
14822,25600,1723853133994,42,531
14823,25600,1723853134511,42,517
14824,25600,1723853137241,42,2730
14825,25600,1723853139330,42,2089
14826,25600,1723853140469,42,1139
14827,25600,1723853143183,42,2714
14828,25600,1723853146520,42,3337
14829,25600,1723853147670,42,1150
14830,25600,1723853148196,42,526
14831,25600,1723853150912,42,2716
14832,25600,1723853152678,42,1766
14833,25600,1723853154762,42,2084
14834,25600,1723853159642,42,4880
14835,25600,1723853162978,42,3336
14836,25600,1723853163493,42,515
14837,25600,1723853168683,42,5190
14838,25600,1723853173261,42,4578
14839,25600,1723853175656,42,2395
14840,25600,1723853176516,42,860
14841,25600,1723853177343,42,827
14842,25600,1723853178186,42,843
14843,25600,1723853179338,42,1152
14844,25600,1723853181429,42,2091
14845,25600,1723853183190,42,1761
14846,25600,1723853183704,42,514
14847,25600,1723853185481,42,1777
14848,25600,1723853187572,42,2091
14849,25600,1723853190582,42,3010
14850,25600,1723853191762,42,1180
14851,25600,1723853192286,42,524
14852,25600,1723853193749,42,1463
14853,25600,1723853194261,42,512
14854,25600,1723853202593,42,8332
14855,25600,1723853203740,42,1147
14856,25600,1723853204885,42,1145
14857,25600,1723853206324,42,1439
14858,25600,1723853206840,42,516
14859,25600,1723853208922,42,2082
14860,25600,1723853215805,42,6883
14861,25600,1723853218494,42,2689
14862,25600,1723853219323,42,829
14863,25600,1723853220152,42,829
14864,25600,1723853220979,42,827
14865,25600,1723853221506,42,527
14866,25600,1723853222022,42,516
14867,25600,1723853224410,42,2388
14868,25600,1723853225546,42,1136
14869,25600,1723853228560,42,3014
14870,25600,1723853229412,42,852
14871,25600,1723853230248,42,836
14872,25600,1723853231715,42,1467
14873,25600,1723853232871,42,1156
14874,25600,1723853233399,42,528
14875,25600,1723853233915,42,516
14876,25600,1723853235053,42,1138
14877,25600,1723853236188,42,1135
14878,25600,1723853240153,42,3965
14879,25600,1723853240666,42,513
14880,25600,1723853244053,42,3387
14881,25600,1723853246135,42,2082
14882,25600,1723853247585,42,1450
14883,25600,1723853249039,42,1454
14884,25600,1723853249868,42,829
14885,25600,1723853252243,42,2375
14886,25600,1723853254947,42,2704
14887,25600,1723853255779,42,832
14888,25600,1723853258175,42,2396
14889,25600,1723853259963,42,1788
14890,25600,1723853263985,42,4022
14891,25600,1723853266361,42,2376
14892,25600,1723853269052,42,2691
14893,25600,1723853270511,42,1459
14894,25600,1723853272598,42,2087
14895,25600,1723853277778,42,5180
14896,25600,1723853279852,42,2074
14897,25600,1723853282262,42,2410
14898,25600,1723853285580,42,3318
14899,25600,1723853287649,42,2069
14900,25600,1723853289770,42,2121
14901,25600,1723853290912,42,1142
14902,25600,1723853294873,42,3961
14903,25600,1723853299778,42,4905
14904,25600,1723853302478,42,2700
14905,25600,1723853306451,42,3973
14906,25600,1723853306968,42,517
14907,25600,1723853310910,42,3942
14908,25600,1723853313300,42,2390
14909,25600,1723853313815,42,515
14910,25600,1723853315323,42,1508
14911,25600,1723853315838,42,515
14912,25600,1723853316357,42,519
14913,25600,1723853317522,42,1165
14914,25600,1723853318051,42,529
14915,25600,1723853318577,42,526
14916,25600,1723853320340,42,1763
14917,25600,1723853323681,42,3341
14918,25600,1723853324526,42,845
14919,25600,1723853326287,42,1761
14920,25600,1723853330026,42,3739
14921,25600,1723853330551,42,525
14922,25600,1723853332323,42,1772
14923,25600,1723853332844,42,521
14924,25600,1723853333981,42,1137
14925,25600,1723853335113,42,1132
14926,25600,1723853337199,42,2086
14927,25600,1723853339280,42,2081
14928,25600,1723853340120,42,840
14929,25600,1723853340950,42,830
14930,25600,1723853343404,42,2454
14931,25600,1723853344240,42,836
14932,25600,1723853344766,42,526
14933,25600,1723853350585,42,5819
14934,25600,1723853353275,42,2690
14935,25600,1723853358471,42,5196
14936,25600,1723853362104,42,3633
14937,25600,1723853364491,42,2387
14938,25600,1723853365638,42,1147
14939,25600,1723853366467,42,829
14940,25600,1723853369229,42,2762
14941,25600,1723853374432,42,5203
14942,25600,1723853375575,42,1143
14943,25600,1723853377048,42,1473
14944,25600,1723853377563,42,515
14945,25600,1723853379322,42,1759
14946,25600,1723853382346,42,3024
14947,25600,1723853383178,42,832
14948,25600,1723853384014,42,836
14949,25600,1723853386699,42,2685
14950,25600,1723853387558,42,859
14951,25600,1723853388699,42,1141
14952,25600,1723853389846,42,1147
14953,25600,1723853391921,42,2075
14954,25600,1723853401772,42,9851
14955,25600,1723853407291,42,5519
14956,25600,1723853407822,42,531
14957,25600,1723853410219,42,2397
14958,25600,1723853412618,42,2399
14959,25600,1723853413134,42,516
14960,25600,1723853413660,42,526
14961,25600,1723853415755,42,2095
14962,25600,1723853420030,42,4275
14963,25600,1723853421166,42,1136
14964,25600,1723853422928,42,1762
14965,25600,1723853425945,42,3017
14966,25600,1723853429262,42,3317
14967,25600,1723853435097,42,5835
14968,25600,1723853436902,42,1805
14969,25600,1723853437419,42,517
14970,25600,1723853438593,42,1174
14971,25600,1723853440670,42,2077
14972,25600,1723853443070,42,2400
14973,25600,1723853444216,42,1146
14974,25600,1723853445980,42,1764
14975,25600,1723853446810,42,830
14976,25600,1723853451686,42,4876
14977,25600,1723853453769,42,2083
14978,25600,1723853454606,42,837
14979,25600,1723853455122,42,516
14980,25600,1723853456296,42,1174
14981,25600,1723853457432,42,1136
14982,25600,1723853460761,42,3329
14983,25600,1723853461588,42,827
14984,25600,1723853462729,42,1141
14985,25600,1723853465443,42,2714
14986,25600,1723853465967,42,524
14987,25600,1723853467105,42,1138
14988,25600,1723853467631,42,526
14989,25600,1723853468146,42,515
14990,25600,1723853468671,42,525
14991,25600,1723853472001,42,3330
14992,25600,1723853472515,42,514
14993,25600,1723853476482,42,3967
14994,25600,1723853477306,42,824
14995,25600,1723853477834,42,528
14996,25600,1723853479279,42,1445
14997,25600,1723853482309,42,3030
14998,25600,1723853482824,42,515
14999,25600,1723853484591,42,1767
15000,25600,1723853486388,42,1797
15001,25600,1723853486912,42,524
15002,25600,1723853489617,42,2705
15003,25600,1723853491075,42,1458
15004,25600,1723853491916,42,841
15005,25600,1723853496196,42,4280
15006,25600,1723853497364,42,1168
15007,25600,1723853499130,42,1766
15008,25600,1723853499651,42,521
15009,25600,1723853501415,42,1764
15010,25600,1723853502912,42,1497
15011,25600,1723853505624,42,2712
15012,25600,1723853507697,42,2073
15013,25600,1723853508838,42,1141
15014,25600,1723853509993,42,1155
15015,25600,1723853511146,42,1153
15016,25600,1723853512595,42,1449
15017,25600,1723853513424,42,829
15018,25600,1723853513937,42,513
15019,25600,1723853514762,42,825
15020,25600,1723853515623,42,861
15021,25600,1723853517703,42,2080
15022,25600,1723853523519,42,5816
15023,25600,1723853524671,42,1152
15024,25600,1723853526424,42,1753
15025,25600,1723853528200,42,1776
15026,25600,1723853529975,42,1775
15027,25600,1723853532684,42,2709
15028,25600,1723853533511,42,827
15029,25600,1723853534031,42,520
15030,25600,1723853535205,42,1174
15031,25600,1723853537292,42,2087
15032,25600,1723853539381,42,2089
15033,25600,1723853540216,42,835
15034,25600,1723853541358,42,1142
15035,25600,1723853551241,42,9883
15036,25600,1723853552067,42,826
15037,25600,1723853553541,42,1474
15038,25600,1723853554993,42,1452
15039,25600,1723853556135,42,1142
15040,25600,1723853560847,42,4712
15041,25600,1723853562937,42,2090
15042,25600,1723853563461,42,524
15043,25600,1723853566477,42,3016
15044,25600,1723853567621,42,1144
15045,25600,1723853568137,42,516
15046,25600,1723853571151,42,3014
15047,25600,1723853571668,42,517
15048,25600,1723853575301,42,3633
15049,25600,1723853575827,42,526
15050,25600,1723853579529,42,3702
15051,25600,1723853585989,42,6460
15052,25600,1723853587134,42,1145
15053,25600,1723853588279,42,1145
15054,25600,1723853592844,42,4565
15055,25600,1723853593685,42,841
15056,25600,1723853596074,42,2389
15057,25600,1723853598455,42,2381
15058,25600,1723853599590,42,1135
15059,25600,1723853602295,42,2705
15060,25600,1723853603147,42,852
15061,25600,1723853604292,42,1145
15062,25600,1723853606366,42,2074
15063,25600,1723853609367,42,3001
15064,25600,1723853609883,42,516
15065,25600,1723853611026,42,1143
15066,25600,1723853614338,42,3312
15067,25600,1723853615179,42,841
15068,25600,1723853615696,42,517
15069,25600,1723853617809,42,2113
15070,25600,1723853618976,42,1167
15071,25600,1723853620749,42,1773
15072,25600,1723853624405,42,3656
15073,25600,1723853625549,42,1144
15074,25600,1723853627634,42,2085
15075,25600,1723853629403,42,1769
15076,25600,1723853630234,42,831
15077,25600,1723853634833,42,4599
15078,25600,1723853638156,42,3323
15079,25600,1723853640555,42,2399
15080,25600,1723853642391,42,1836
15081,25600,1723853643852,42,1461
15082,25600,1723853645311,42,1459
15083,25600,1723853647076,42,1765
15084,25600,1723853649773,42,2697
15085,25600,1723853654375,42,4602
15086,25600,1723853655529,42,1154
15087,25600,1723853659495,42,3966
15088,25600,1723853661879,42,2384
15089,25600,1723853663033,42,1154
15090,25600,1723853663572,42,539
15091,25600,1723853664108,42,536
15092,25600,1723853664634,42,526
15093,25600,1723853668885,42,4251
15094,25600,1723853670952,42,2067
15095,25600,1723853676501,42,5549
15096,25600,1723853677337,42,836
15097,25600,1723853680663,42,3326
15098,25600,1723853681817,42,1154
15099,25600,1723853682653,42,836
15100,25600,1723853683180,42,527
15101,25600,1723853689007,42,5827
15102,25600,1723853691081,42,2074
15103,25600,1723853693148,42,2067
15104,25600,1723853696155,42,3007
15105,25600,1723853696679,42,524
15106,25600,1723853703438,42,6759
15107,25600,1723853706137,42,2699
15108,25600,1723853707288,42,1151
15109,25600,1723853707803,42,515
15110,25600,1723853708645,42,842
15111,25600,1723853709788,42,1143
15112,25600,1723853711249,42,1461
15113,25600,1723853713655,42,2406
15114,25600,1723853714171,42,516
15115,25600,1723853715009,42,838
15116,25600,1723853715535,42,526
15117,25600,1723853719179,42,3644
15118,25600,1723853719696,42,517
15119,25600,1723853720208,42,512
15120,25600,1723853722022,42,1814
15121,25600,1723853724739,42,2717
15122,25600,1723853725875,42,1136
15123,25600,1723853726702,42,827
15124,25600,1723853728768,42,2066
15125,25600,1723853731182,42,2414
15126,25600,1723853731697,42,515
15127,25600,1723853739079,42,7382
15128,25600,1723853742406,42,3327
15129,25600,1723853744496,42,2090
15130,25600,1723853746605,42,2109
15131,25600,1723853747128,42,523
15132,25600,1723853747964,42,836
15133,25600,1723853754722,42,6758
15134,25600,1723853756795,42,2073
15135,25600,1723853764495,42,7700
15136,25600,1723853768744,42,4249
15137,25600,1723853773014,42,4270
15138,25600,1723853773539,42,525
15139,25600,1723853774988,42,1449
15140,25600,1723853777109,42,2121
15141,25600,1723853778585,42,1476
15142,25600,1723853779114,42,529
15143,25600,1723853779629,42,515
15144,25600,1723853781699,42,2070
15145,25600,1723853783149,42,1450
15146,25600,1723853787716,42,4567
15147,25600,1723853792891,42,5175
15148,25600,1723853796213,42,3322
15149,25600,1723853797057,42,844
15150,25600,1723853798246,42,1189
15151,25600,1723853801874,42,3628
15152,25600,1723853802708,42,834
15153,25600,1723853803528,42,820
15154,25600,1723853808421,42,4893
15155,25600,1723853809868,42,1447
15156,25600,1723853810385,42,517
15157,25600,1723853810902,42,517
15158,25600,1723853814533,42,3631
15159,25600,1723853816305,42,1772
15160,25600,1723853818452,42,2147
15161,25600,1723853819290,42,838
15162,25600,1723853826980,42,7690
15163,25600,1723853831866,42,4886
15164,25600,1723853835818,42,3952
15165,25600,1723853837270,42,1452
15166,25600,1723853840307,42,3037
15167,25600,1723853841442,42,1135
15168,25600,1723853843217,42,1775
15169,25600,1723853844044,42,827
15170,25600,1723853846487,42,2443
15171,25600,1723853849214,42,2727
15172,25600,1723853853779,42,4565
15173,25600,1723853856837,42,3058
15174,25600,1723853858291,42,1454
15175,25600,1723853860069,42,1778
15176,25600,1723853861515,42,1446
15177,25600,1723853863289,42,1774
15178,25600,1723853864428,42,1139
15179,25600,1723853865890,42,1462
15180,25600,1723853867402,42,1512
15181,25600,1723853867921,42,519
15182,25600,1723853868747,42,826
15183,25600,1723853869582,42,835
15184,25600,1723853871972,42,2390
15185,25600,1723853876579,42,4607
15186,25600,1723853879272,42,2693
15187,25600,1723853880419,42,1147
15188,25600,1723853886863,42,6444
15189,25600,1723853887378,42,515
15190,25600,1723853887904,42,526
15191,25600,1723853888434,42,530
15192,25600,1723853889274,42,840
15193,25600,1723853891035,42,1761
15194,25600,1723853894996,42,3961
15195,25600,1723853895819,42,823
15196,25600,1723853896957,42,1138
15197,25600,1723853897472,42,515
15198,25600,1723853898624,42,1152
15199,25600,1723853900714,42,2090
15200,25600,1723853901253,42,539
15201,25600,1723853903344,42,2091
15202,25600,1723853905107,42,1763
15203,25600,1723853906889,42,1782
15204,25600,1723853912398,42,5509
15205,25600,1723853915107,42,2709
15206,25600,1723853916624,42,1517
15207,25600,1723853918411,42,1787
15208,25600,1723853920790,42,2379
15209,25600,1723853923827,42,3037
15210,25600,1723853924351,42,524
15211,25600,1723853924887,42,536
15212,25600,1723853925715,42,828
15213,25600,1723853927793,42,2078
15214,25600,1723853932042,42,4249
15215,25600,1723853935675,42,3633
15216,25600,1723853936200,42,525
15217,25600,1723853937979,42,1779
15218,25600,1723853938815,42,836
15219,25600,1723853941829,42,3014
15220,25600,1723853942357,42,528
15221,25600,1723853942878,42,521
15222,25600,1723853944015,42,1137
15223,25600,1723853947029,42,3014
15224,25600,1723853959744,42,12715
15225,25600,1723853960892,42,1148
15226,25600,1723853961756,42,864
15227,25600,1723853962598,42,842
15228,25600,1723853963128,42,530
15229,25600,1723853966794,42,3666
15230,25600,1723853967646,42,852
15231,25600,1723853968156,42,510
15232,25600,1723853968981,42,825
15233,25600,1723853970432,42,1451
15234,25600,1723853971884,42,1452
15235,25600,1723853972718,42,834
15236,25600,1723853974167,42,1449
15237,25600,1723853976592,42,2425
15238,25600,1723853977745,42,1153
15239,25600,1723853980140,42,2395
15240,25600,1723853982265,42,2125
15241,25600,1723853985291,42,3026
15242,25600,1723853989235,42,3944
15243,25600,1723853989749,42,514
15244,25600,1723853990590,42,841
15245,25600,1723853991417,42,827
15246,25600,1723853993170,42,1753
15247,25600,1723853996178,42,3008
15248,25600,1723853997018,42,840
15249,25600,1723853999706,42,2688
15250,25600,1723854002172,42,2466
15251,25600,1723854003943,42,1771
15252,25600,1723854005725,42,1782
15253,25600,1723854007812,42,2087
15254,25600,1723854010212,42,2400
15255,25600,1723854010731,42,519
15256,25600,1723854011261,42,530
15257,25600,1723854014255,42,2994
15258,25600,1723854018213,42,3958
15259,25600,1723854019360,42,1147
15260,25600,1723854020876,42,1516
15261,25600,1723854021400,42,524
15262,25600,1723854023495,42,2095
15263,25600,1723854024942,42,1447
15264,25600,1723854027646,42,2704
15265,25600,1723854028163,42,517
15266,25600,1723854031476,42,3313
15267,25600,1723854044809,42,13333
15268,25600,1723854045952,42,1143
15269,25600,1723854053650,42,7698
15270,25600,1723854054179,42,529
15271,25600,1723854058429,42,4250
15272,25600,1723854059900,42,1471
15273,25600,1723854062921,42,3021
15274,25600,1723854065926,42,3005
15275,25600,1723854068934,42,3008
15276,25600,1723854070068,42,1134
15277,25600,1723854072165,42,2097
15278,25600,1723854072678,42,513
15279,25600,1723854079121,42,6443
15280,25600,1723854079646,42,525
15281,25600,1723854082980,42,3334
15282,25600,1723854083511,42,531
15283,25600,1723854084970,42,1459
15284,25600,1723854086745,42,1775
15285,25600,1723854089774,42,3029
15286,25600,1723854091223,42,1449
15287,25600,1723854093628,42,2405
15288,25600,1723854106632,42,13004
15289,25600,1723854109013,42,2381
15290,25600,1723854110531,42,1518
15291,25600,1723854113246,42,2715
15292,25600,1723854114086,42,840
15293,25600,1723854115224,42,1138
15294,25600,1723854117323,42,2099
15295,25600,1723854123151,42,5828
15296,25600,1723854124609,42,1458
15297,25600,1723854125760,42,1151
15298,25600,1723854130021,42,4261
15299,25600,1723854132109,42,2088
15300,25600,1723854134233,42,2124
15301,25600,1723854137866,42,3633
15302,25600,1723854139624,42,1758
15303,25600,1723854140762,42,1138
15304,25600,1723854141292,42,530
15305,25600,1723854143672,42,2380
15306,25600,1723854146068,42,2396
15307,25600,1723854149401,42,3333
15308,25600,1723854152715,42,3314
15309,25600,1723854154166,42,1451
15310,25600,1723854155666,42,1500
15311,25600,1723854157130,42,1464
15312,25600,1723854159224,42,2094
15313,25600,1723854160049,42,825
15314,25600,1723854160897,42,848
15315,25600,1723854161414,42,517
15316,25600,1723854163171,42,1757
15317,25600,1723854163696,42,525
15318,25600,1723854164839,42,1143
15319,25600,1723854165983,42,1144
15320,25600,1723854167460,42,1477
15321,25600,1723854167978,42,518
15322,25600,1723854170062,42,2084
15323,25600,1723854171196,42,1134
15324,25600,1723854174529,42,3333
15325,25600,1723854175055,42,526
15326,25600,1723854179617,42,4562
15327,25600,1723854182953,42,3336
15328,25600,1723854190008,42,7055
15329,25600,1723854193331,42,3323
15330,25600,1723854194194,42,863
15331,25600,1723854196606,42,2412
15332,25600,1723854197758,42,1152
15333,25600,1723854198602,42,844
15334,25600,1723854201626,42,3024
15335,25600,1723854205276,42,3650
15336,25600,1723854210153,42,4877
15337,25600,1723854212858,42,2705
15338,25600,1723854220574,42,7716
15339,25600,1723854221415,42,841
15340,25600,1723854224174,42,2759
15341,25600,1723854236243,42,12069
15342,25600,1723854239248,42,3005
15343,25600,1723854239779,42,531
15344,25600,1723854240917,42,1138
15345,25600,1723854241745,42,828
15346,25600,1723854242880,42,1135
15347,25600,1723854243400,42,520
15348,25600,1723854245169,42,1769
15349,25600,1723854246011,42,842
15350,25600,1723854248153,42,2142
15351,25600,1723854251479,42,3326
15352,25600,1723854252616,42,1137
15353,25600,1723854255013,42,2397
15354,25600,1723854255878,42,865
15355,25600,1723854256403,42,525
15356,25600,1723854257229,42,826
15357,25600,1723854258380,42,1151
15358,25600,1723854258895,42,515
15359,25600,1723854261294,42,2399
15360,25600,1723854262456,42,1162
15361,25600,1723854263290,42,834
15362,25600,1723854263802,42,512
15363,25600,1723854265248,42,1446
15364,25600,1723854266707,42,1459
15365,25600,1723854267537,42,830
15366,25600,1723854268052,42,515
15367,25600,1723854268573,42,521
15368,25600,1723854270025,42,1452
15369,25600,1723854271166,42,1141
15370,25600,1723854271693,42,527
15371,25600,1723854272524,42,831
15372,25600,1723854275227,42,2703
15373,25600,1723854276702,42,1475
15374,25600,1723854278146,42,1444
15375,25600,1723854278663,42,517
15376,25600,1723854279808,42,1145
15377,25600,1723854280638,42,830
15378,25600,1723854283034,42,2396
15379,25600,1723854283858,42,824
15380,25600,1723854285654,42,1796
15381,25600,1723854288342,42,2688
15382,25600,1723854288856,42,514
15383,25600,1723854289993,42,1137
15384,25600,1723854293015,42,3022
15385,25600,1723854294148,42,1133
15386,25600,1723854297794,42,3646
15387,25600,1723854300802,42,3008
15388,25600,1723854305695,42,4893
15389,25600,1723854306212,42,517
15390,25600,1723854307060,42,848
15391,25600,1723854308505,42,1445
15392,25600,1723854309344,42,839
15393,25600,1723854311433,42,2089
15394,25600,1723854312872,42,1439
15395,25600,1723854313387,42,515
15396,25600,1723854313901,42,514
15397,25600,1723854316595,42,2694
15398,25600,1723854318695,42,2100
15399,25600,1723854320170,42,1475
15400,25600,1723854320697,42,527
15401,25600,1723854322149,42,1452
15402,25600,1723854323618,42,1469
15403,25600,1723854324132,42,514
15404,25600,1723854326521,42,2389
15405,25600,1723854328294,42,1773
15406,25600,1723854330372,42,2078
15407,25600,1723854331838,42,1466
15408,25600,1723854332669,42,831
15409,25600,1723854334442,42,1773
15410,25600,1723854336597,42,2155
15411,25600,1723854337119,42,522
15412,25600,1723854337636,42,517
15413,25600,1723854338473,42,837
15414,25600,1723854340855,42,2382
15415,25600,1723854343560,42,2705
15416,25600,1723854350947,42,7387
15417,25600,1723854355853,42,4906
15418,25600,1723854358237,42,2384
15419,25600,1723854360324,42,2087
15420,25600,1723854361811,42,1487
15421,25600,1723854362644,42,833
15422,25600,1723854363792,42,1148
15423,25600,1723854364930,42,1138
15424,25600,1723854368587,42,3657
15425,25600,1723854372871,42,4284
15426,25600,1723854373699,42,828
15427,25600,1723854374843,42,1144
15428,25600,1723854377236,42,2393
15429,25600,1723854381201,42,3965
15430,25600,1723854382381,42,1180
15431,25600,1723854382904,42,523
15432,25600,1723854386234,42,3330
15433,25600,1723854387998,42,1764
15434,25600,1723854388830,42,832
15435,25600,1723854390588,42,1758
15436,25600,1723854391728,42,1140
15437,25600,1723854392244,42,516
15438,25600,1723854394317,42,2073
15439,25600,1723854395466,42,1149
15440,25600,1723854399220,42,3754
15441,25600,1723854399734,42,514
15442,25600,1723854402432,42,2698
15443,25600,1723854404514,42,2082
15444,25600,1723854405667,42,1153
15445,25600,1723854406802,42,1135
15446,25600,1723854409513,42,2711
15447,25600,1723854412217,42,2704
15448,25600,1723854417766,42,5549
15449,25600,1723854418595,42,829
15450,25600,1723854422306,42,3711
15451,25600,1723854423141,42,835
15452,25600,1723854423983,42,842
15453,25600,1723854424511,42,528
15454,25600,1723854425352,42,841
15455,25600,1723854426175,42,823
15456,25600,1723854428869,42,2694
15457,25600,1723854430944,42,2075
15458,25600,1723854431765,42,821
15459,25600,1723854433213,42,1448
15460,25600,1723854436593,42,3380
15461,25600,1723854438083,42,1490
15462,25600,1723854439232,42,1149
15463,25600,1723854445046,42,5814
15464,25600,1723854446496,42,1450
15465,25600,1723854447951,42,1455
15466,25600,1723854448464,42,513
15467,25600,1723854448983,42,519
15468,25600,1723854449811,42,828
15469,25600,1723854450947,42,1136
15470,25600,1723854453439,42,2492
15471,25600,1723854457742,42,4303
15472,25600,1723854458262,42,520
15473,25600,1723854460658,42,2396
15474,25600,1723854462746,42,2088
15475,25600,1723854463899,42,1153
15476,25600,1723854465662,42,1763
15477,25600,1723854469296,42,3634
15478,25600,1723854471680,42,2384
15479,25600,1723854473772,42,2092
15480,25600,1723854474953,42,1181
15481,25600,1723854478589,42,3636
15482,25600,1723854480356,42,1767
15483,25600,1723854480903,42,547
15484,25600,1723854481744,42,841
15485,25600,1723854483529,42,1785
15486,25600,1723854485306,42,1777
15487,25600,1723854487393,42,2087
15488,25600,1723854487914,42,521
15489,25600,1723854491858,42,3944
15490,25600,1723854497779,42,5921
15491,25600,1723854498620,42,841
15492,25600,1723854499147,42,527
15493,25600,1723854499980,42,833
15494,25600,1723854501433,42,1453
15495,25600,1723854502270,42,837
15496,25600,1723854507462,42,5192
15497,25600,1723854508928,42,1466
15498,25600,1723854509759,42,831
15499,25600,1723854510900,42,1141
15500,25600,1723854518191,42,7291
15501,25600,1723854519028,42,837
15502,25600,1723854521723,42,2695
15503,25600,1723854527835,42,6112
15504,25600,1723854528368,42,533
15505,25600,1723854530448,42,2080
15506,25600,1723854530962,42,514
15507,25600,1723854531781,42,819
15508,25600,1723854532304,42,523
15509,25600,1723854532818,42,514
15510,25600,1723854536533,42,3715
15511,25600,1723854538618,42,2085
15512,25600,1723854539450,42,832
15513,25600,1723854539962,42,512
15514,25600,1723854540478,42,516
15515,25600,1723854541921,42,1443
15516,25600,1723854543375,42,1454
15517,25600,1723854547024,42,3649
15518,25600,1723854548490,42,1466
15519,25600,1723854549019,42,529
15520,25600,1723854552776,42,3757
15521,25600,1723854553299,42,523
15522,25600,1723854554747,42,1448
15523,25600,1723854556830,42,2083
15524,25600,1723854559216,42,2386
15525,25600,1723854564095,42,4879
15526,25600,1723854566480,42,2385
15527,25600,1723854567309,42,829
15528,25600,1723854570005,42,2696
15529,25600,1723854570836,42,831
15530,25600,1723854572948,42,2112
15531,25600,1723854574701,42,1753
15532,25600,1723854576492,42,1791
15533,25600,1723854581054,42,4562
15534,25600,1723854581881,42,827
15535,25600,1723854583648,42,1767
15536,25600,1723854585417,42,1769
15537,25600,1723854586256,42,839
15538,25600,1723854588032,42,1776
15539,25600,1723854590745,42,2713
15540,25600,1723854592221,42,1476
15541,25600,1723854593359,42,1138
